category,item,store,date,week,units,forecast
Juices,57525,122560,2018-08-15,2018-08-09,2.0,2.352745926
Juices,57580,1680,2018-08-15,2018-08-09,0.0,0.679058979
Juices,57580,99280,2018-08-15,2018-08-09,0.0,0.783529591
Juices,57580,122560,2018-08-15,2018-08-09,0.0,0.195882398
Juices,57585,1680,2018-08-15,2018-08-09,1.0,0.256476227
Juices,57585,99280,2018-08-15,2018-08-09,2.0,0.384714341
Juices,57585,122560,2018-08-15,2018-08-09,0.0,0.048089293
Juices,57600,1680,2018-08-15,2018-08-09,0.0,0.771118785
Juices,57600,99280,2018-08-15,2018-08-09,1.0,0.6425989870000001
Juices,57600,122560,2018-08-15,2018-08-09,1.0,0.38555939200000006
Juices,57605,1680,2018-08-15,2018-08-09,1.0,0.910425918
Juices,57605,99280,2018-08-15,2018-08-09,0.0,0.910425918
Juices,57605,122560,2018-08-15,2018-08-09,1.0,0.350163815
Juices,57645,1680,2018-08-15,2018-08-09,0.0,0.468489555
Juices,57645,99280,2018-08-15,2018-08-09,0.0,0.9645373190000001
Juices,57645,122560,2018-08-15,2018-08-09,0.0,0.358256719
Juices,57650,1680,2018-08-15,2018-08-09,1.0,0.444909592
Juices,57650,99280,2018-08-15,2018-08-09,1.0,1.445956175
Juices,57650,122560,2018-08-15,2018-08-09,0.0,1.9186726159999998
Juices,57655,1680,2018-08-15,2018-08-09,0.0,0.635733975
Juices,57655,99280,2018-08-15,2018-08-09,0.0,0.596000602
Juices,57655,122560,2018-08-15,2018-08-09,0.0,1.192001204
Juices,57665,1680,2018-08-15,2018-08-09,1.0,1.3363249959999999
Juices,57665,99280,2018-08-15,2018-08-09,2.0,1.130736535
Juices,57665,122560,2018-08-15,2018-08-09,0.0,0.513971152
Juices,57670,1680,2018-08-15,2018-08-09,0.0,0.9120893170000001
Juices,57670,99280,2018-08-15,2018-08-09,0.0,0.875605744
Juices,57670,122560,2018-08-15,2018-08-09,1.0,0.693187881
Juices,57685,1680,2018-08-15,2018-08-09,0.0,0.922620703
Juices,57685,99280,2018-08-15,2018-08-09,0.0,0.953374726
Juices,57685,122560,2018-08-15,2018-08-09,0.0,0.36904828100000003
Juices,57745,1680,2018-08-15,2018-08-09,1.0,0.382078766
Juices,57745,99280,2018-08-15,2018-08-09,0.0,0.372526797
Juices,57745,122560,2018-08-15,2018-08-09,0.0,0.162383476
Juices,57810,1680,2018-08-15,2018-08-09,1.0,0.662170341
Juices,57810,99280,2018-08-15,2018-08-09,0.0,0.41821284700000005
Juices,57810,122560,2018-08-15,2018-08-09,0.0,0.348510706
Juices,60805,1680,2018-08-15,2018-08-09,10.0,14.0
Juices,60805,99280,2018-08-15,2018-08-09,13.0,22.49532377
Juices,60805,122560,2018-08-15,2018-08-09,1.0,4.565882548
Juices,60825,1680,2018-08-15,2018-08-09,1.0,1.0
Juices,60825,99280,2018-08-15,2018-08-09,1.0,5.190471208
Juices,60825,122560,2018-08-15,2018-08-09,3.0,2.076188483
Juices,60840,1680,2018-08-15,2018-08-09,2.0,1.215197943
Juices,60840,99280,2018-08-15,2018-08-09,0.0,0.685496275
Juices,60840,122560,2018-08-15,2018-08-09,0.0,0.373907059
Juices,60850,1680,2018-08-15,2018-08-09,2.0,1.721206869
Juices,60850,99280,2018-08-15,2018-08-09,1.0,0.8449561
Juices,60850,122560,2018-08-15,2018-08-09,0.0,0.469420055
Juices,60865,1680,2018-08-15,2018-08-09,4.0,5.68177473
Juices,60865,99280,2018-08-15,2018-08-09,9.219588706,9.72457598
Juices,60865,122560,2018-08-15,2018-08-09,4.0,2.40382777
Juices,60940,1680,2018-08-15,2018-08-09,2.0,1.280788896
Juices,60940,99280,2018-08-15,2018-08-09,2.0,1.775639151
Juices,60940,122560,2018-08-15,2018-08-09,1.0,0.756829802
Juices,60950,1680,2018-08-15,2018-08-09,11.0,14.61209631
Juices,60950,99280,2018-08-15,2018-08-09,12.0,21.861944100000002
Juices,60950,122560,2018-08-15,2018-08-09,15.0,13.93769187
Juices,60955,1680,2018-08-15,2018-08-09,0.0,0.542786559
Juices,60955,99280,2018-08-15,2018-08-09,0.0,0.459280934
Juices,60955,122560,2018-08-15,2018-08-09,0.0,0.668044996
Juices,60970,1680,2018-08-15,2018-08-09,3.0,1.192051109
Juices,60970,99280,2018-08-15,2018-08-09,1.0,1.0038325129999999
Juices,60970,122560,2018-08-15,2018-08-09,0.0,1.0352022790000002
Juices,60990,1680,2018-08-15,2018-08-09,2.0,5.0
Juices,60990,99280,2018-08-15,2018-08-09,6.0,7.523552871000001
Juices,60990,122560,2018-08-15,2018-08-09,2.0,4.299173069
Juices,61025,1680,2018-08-15,2018-08-09,0.0,0.708258264
Juices,61025,99280,2018-08-15,2018-08-09,0.0,0.804441484
Juices,61025,122560,2018-08-15,2018-08-09,1.0,0.74323398
Juices,61040,1680,2018-08-15,2018-08-09,8.0,8.0
Juices,61040,99280,2018-08-15,2018-08-09,6.0,6.0
Juices,61040,122560,2018-08-15,2018-08-09,3.0,6.653044668
Juices,61045,1680,2018-08-15,2018-08-09,0.0,1.074817182
Juices,61045,99280,2018-08-15,2018-08-09,1.0,0.871473391
Juices,61045,122560,2018-08-15,2018-08-09,1.0,1.074817182
Juices,61085,1680,2018-08-15,2018-08-09,3.0,9.798814364
Juices,61085,99280,2018-08-15,2018-08-09,1.0,4.788057019
Juices,61085,122560,2018-08-15,2018-08-09,2.0,3.8972557130000003
Juices,61130,1680,2018-08-15,2018-08-09,0.0,1.522848908
Juices,61130,99280,2018-08-15,2018-08-09,2.0,1.576755064
Juices,61130,122560,2018-08-15,2018-08-09,0.0,0.9703108090000001
Juices,61135,1680,2018-08-15,2018-08-09,1.0,1.224585364
Juices,61135,99280,2018-08-15,2018-08-09,6.0,1.404500749
Juices,61135,122560,2018-08-15,2018-08-09,0.0,0.760287596
Juices,61150,1680,2018-08-15,2018-08-09,1.0,0.694867088
Juices,61150,99280,2018-08-15,2018-08-09,3.0,0.8979820829999999
Juices,61150,122560,2018-08-15,2018-08-09,0.0,0.384849464
Juices,61200,1680,2018-08-15,2018-08-09,7.0,3.7705772189999998
Juices,61200,99280,2018-08-15,2018-08-09,4.0,8.71945982
Juices,61200,122560,2018-08-15,2018-08-09,4.0,2.120949686
Juices,61215,1680,2018-08-15,2018-08-09,0.640085992,0.527862857
Juices,61215,99280,2018-08-15,2018-08-09,0.0,0.407894026
Juices,61215,122560,2018-08-15,2018-08-09,0.0,0.239937662
Juices,61220,1680,2018-08-15,2018-08-09,0.0,0.177970331
Juices,61220,99280,2018-08-15,2018-08-09,0.0,0.177970331
Juices,61220,122560,2018-08-15,2018-08-09,1.0,0.142376265
Juices,61230,1680,2018-08-15,2018-08-09,6.0,3.8639908010000004
Juices,61230,99280,2018-08-15,2018-08-09,2.0,3.742608891
Juices,61230,122560,2018-08-15,2018-08-09,1.0,2.579365587
Juices,61295,1680,2018-08-15,2018-08-09,0.0,0.8356282759999999
Juices,61295,99280,2018-08-15,2018-08-09,0.0,1.025543794
Juices,61295,122560,2018-08-15,2018-08-09,1.0,0.75966207
Juices,61300,1680,2018-08-15,2018-08-09,2.0,0.837661345
Juices,61300,99280,2018-08-15,2018-08-09,1.0,1.3961022419999998
Juices,61300,122560,2018-08-15,2018-08-09,0.0,0.837661345
Juices,61310,1680,2018-08-15,2018-08-09,0.0,0.159476124
Juices,61310,99280,2018-08-15,2018-08-09,0.0,0.255161798
Juices,61310,122560,2018-08-15,2018-08-09,0.0,0.510323596
Juices,61320,1680,2018-08-15,2018-08-09,3.0,2.126864439
Juices,61320,99280,2018-08-15,2018-08-09,1.0,1.431543372
Juices,61320,122560,2018-08-15,2018-08-09,2.0,0.49081487100000004
Juices,61360,1680,2018-08-15,2018-08-09,0.0,0.25737932399999996
Juices,61360,99280,2018-08-15,2018-08-09,0.0,0.193034493
Juices,61360,122560,2018-08-15,2018-08-09,0.0,0.579103478
Juices,61365,1680,2018-08-15,2018-08-09,0.0,0.366536476
Juices,61365,99280,2018-08-15,2018-08-09,2.0,0.513151067
Juices,61365,122560,2018-08-15,2018-08-09,0.0,0.91634119
Juices,61370,1680,2018-08-15,2018-08-09,1.0,0.5901085460000001
Juices,61370,99280,2018-08-15,2018-08-09,0.0,0.819595202
Juices,61370,122560,2018-08-15,2018-08-09,2.0,1.37691994
Juices,61405,1680,2018-08-15,2018-08-09,1.0,0.301264778
Juices,61405,99280,2018-08-15,2018-08-09,0.0,0.602529557
Juices,61405,122560,2018-08-15,2018-08-09,0.0,0.0
Juices,61410,1680,2018-08-15,2018-08-09,0.0,0.96437305
Juices,61410,99280,2018-08-15,2018-08-09,0.0,0.562550946
Juices,61410,122560,2018-08-15,2018-08-09,1.0,0.321457683
Juices,61415,1680,2018-08-15,2018-08-09,0.0,0.644900524
Juices,61415,99280,2018-08-15,2018-08-09,0.0,0.564287958
Juices,61415,122560,2018-08-15,2018-08-09,1.0,0.282143979
Juices,61430,1680,2018-08-15,2018-08-09,0.0,0.0
Juices,61430,99280,2018-08-15,2018-08-09,0.0,0.294850377
Juices,61430,122560,2018-08-15,2018-08-09,0.0,0.673943718
Juices,61465,1680,2018-08-15,2018-08-09,16.0,3.493804051
Juices,61465,99280,2018-08-15,2018-08-09,6.0,7.226909749
Juices,61465,122560,2018-08-15,2018-08-09,1.0,4.259569322
Juices,61530,1680,2018-08-15,2018-08-09,0.0,0.718684042
Juices,61530,99280,2018-08-15,2018-08-09,0.0,1.065634959
Juices,61530,122560,2018-08-15,2018-08-09,1.0,0.941723917
Juices,61555,1680,2018-08-15,2018-08-09,2.0,2.002423727
Juices,61555,99280,2018-08-15,2018-08-09,1.0,0.870619012
Juices,61555,122560,2018-08-15,2018-08-09,0.0,0.26118570399999996
Juices,61565,1680,2018-08-15,2018-08-09,1.0,4.152682785
Juices,61565,99280,2018-08-15,2018-08-09,0.0,3.1544417310000004
Juices,61565,122560,2018-08-15,2018-08-09,3.0,2.355848888
Juices,61575,1680,2018-08-15,2018-08-09,1.0,1.144795059
Juices,61575,99280,2018-08-15,2018-08-09,1.0,1.240194648
Juices,61575,122560,2018-08-15,2018-08-09,0.0,0.47699794100000004
Juices,61600,1680,2018-08-15,2018-08-09,16.0,10.39193254
Juices,61600,99280,2018-08-15,2018-08-09,10.0,13.50951231
Juices,61600,122560,2018-08-15,2018-08-09,12.0,9.407433671
Juices,61605,1680,2018-08-15,2018-08-09,3.0,12.00792997
Juices,61605,99280,2018-08-15,2018-08-09,4.0,14.792377499999999
Juices,61605,122560,2018-08-15,2018-08-09,10.0,11.89191132
Juices,61630,1680,2018-08-15,2018-08-09,0.0,0.49953396299999997
Juices,61630,99280,2018-08-15,2018-08-09,0.0,0.299720378
Juices,61630,122560,2018-08-15,2018-08-09,0.0,0.166511321
Juices,61745,1680,2018-08-15,2018-08-09,0.0,0.16841647899999998
Juices,61745,99280,2018-08-15,2018-08-09,0.0,0.06315618
Juices,61745,122560,2018-08-15,2018-08-09,0.0,0.08420824
Juices,61775,1680,2018-08-15,2018-08-09,0.0,0.649322348
Juices,61775,99280,2018-08-15,2018-08-09,0.0,0.307573744
Juices,61775,122560,2018-08-15,2018-08-09,0.0,0.273398883
Juices,61890,1680,2018-08-15,2018-08-09,0.0,0.304760213
Juices,61890,99280,2018-08-15,2018-08-09,0.0,0.648844324
Juices,61890,122560,2018-08-15,2018-08-09,0.0,0.403069959
Juices,61945,1680,2018-08-15,2018-08-09,0.0,0.437141334
Juices,61945,99280,2018-08-15,2018-08-09,0.0,0.692140445
Juices,61945,122560,2018-08-15,2018-08-09,0.0,0.6192835560000001
Juices,61950,1680,2018-08-15,2018-08-09,1.0,0.702522365
Juices,61950,99280,2018-08-15,2018-08-09,1.0,1.141598843
Juices,61950,122560,2018-08-15,2018-08-09,0.0,0.702522365
Juices,61965,1680,2018-08-15,2018-08-09,1.0,1.2556632890000001
Juices,61965,99280,2018-08-15,2018-08-09,5.0,1.122082088
Juices,61965,122560,2018-08-15,2018-08-09,1.0,0.5877572839999999
Juices,61970,1680,2018-08-15,2018-08-09,2.0,1.535388199
Juices,61970,99280,2018-08-15,2018-08-09,3.0,2.339639161
Juices,61970,122560,2018-08-15,2018-08-09,4.0,1.336936663
Juices,61975,1680,2018-08-15,2018-08-09,0.0,0.472635336
Juices,61975,99280,2018-08-15,2018-08-09,0.0,0.40511600200000003
Juices,61975,122560,2018-08-15,2018-08-09,0.0,0.270077335
Juices,61980,1680,2018-08-15,2018-08-09,0.0,0.437347605
Juices,61980,99280,2018-08-15,2018-08-09,0.0,0.951874199
Juices,61980,122560,2018-08-15,2018-08-09,0.0,0.514526594
Juices,62020,1680,2018-08-15,2018-08-09,1.0,1.3500790809999998
Juices,62020,99280,2018-08-15,2018-08-09,0.0,1.2309544559999999
Juices,62020,122560,2018-08-15,2018-08-09,0.0,0.675039541
Juices,62055,1680,2018-08-15,2018-08-09,0.0,0.061010742
Juices,62055,99280,2018-08-15,2018-08-09,1.0,0.518591308
Juices,62055,122560,2018-08-15,2018-08-09,0.0,0.640612792
Juices,62110,1680,2018-08-15,2018-08-09,1.0,0.266495685
Juices,62110,99280,2018-08-15,2018-08-09,0.0,0.7402657909999999
Juices,62110,122560,2018-08-15,2018-08-09,1.0,0.35532758
Juices,62115,1680,2018-08-15,2018-08-09,0.0,0.48906267
Juices,62115,99280,2018-08-15,2018-08-09,0.0,0.423854314
Juices,62115,122560,2018-08-15,2018-08-09,0.0,1.173750407
Juices,62130,1680,2018-08-15,2018-08-09,1.0,0.93314942
Juices,62130,99280,2018-08-15,2018-08-09,1.0,1.72273739
Juices,62130,122560,2018-08-15,2018-08-09,1.0,1.72273739
Juices,62360,1680,2018-08-15,2018-08-09,0.0,0.507784577
Juices,62360,99280,2018-08-15,2018-08-09,0.0,0.761676865
Juices,62360,122560,2018-08-15,2018-08-09,2.0,0.507784577
Juices,62385,1680,2018-08-15,2018-08-09,0.0,0.634976768
Juices,62385,99280,2018-08-15,2018-08-09,0.0,0.334198299
Juices,62385,122560,2018-08-15,2018-08-09,0.0,0.20051898
Juices,62485,1680,2018-08-15,2018-08-09,0.0,0.137998562
Juices,62485,99280,2018-08-15,2018-08-09,2.0,0.9935896479999999
Juices,62485,122560,2018-08-15,2018-08-09,1.0,0.49679482399999997
Juices,62525,1680,2018-08-15,2018-08-09,0.0,1.223651621
Juices,62525,99280,2018-08-15,2018-08-09,1.0,1.7703895790000002
Juices,62525,122560,2018-08-15,2018-08-09,2.0,1.171581339
Juices,62530,1680,2018-08-15,2018-08-09,0.0,0.28378738
Juices,62530,99280,2018-08-15,2018-08-09,0.0,0.409915104
Juices,62530,122560,2018-08-15,2018-08-09,0.0,0.18919158600000002
Juices,62630,1680,2018-08-15,2018-08-09,0.0,1.036130478
Juices,62630,99280,2018-08-15,2018-08-09,0.0,0.956428134
Juices,62630,122560,2018-08-15,2018-08-09,0.0,0.7173210999999999
Juices,62695,1680,2018-08-15,2018-08-09,0.0,0.36475511200000005
Juices,62695,99280,2018-08-15,2018-08-09,0.0,0.21885306699999998
Juices,62695,122560,2018-08-15,2018-08-09,0.0,0.036475511
Juices,62725,1680,2018-08-15,2018-08-09,1.0,1.8893078909999999
Juices,62725,99280,2018-08-15,2018-08-09,3.0,2.814941958
Juices,62725,122560,2018-08-15,2018-08-09,2.0,1.306031629
Juices,62730,1680,2018-08-15,2018-08-09,1.0,0.875091521
Juices,62730,99280,2018-08-15,2018-08-09,1.0,1.829736816
Juices,62730,122560,2018-08-15,2018-08-09,2.0,0.738713622
Juices,62735,1680,2018-08-15,2018-08-09,1.0,1.456614004
Juices,62735,99280,2018-08-15,2018-08-09,1.0,2.299916848
Juices,62735,122560,2018-08-15,2018-08-09,0.0,1.111626477
Juices,62740,1680,2018-08-15,2018-08-09,2.0,1.192847159
Juices,62740,99280,2018-08-15,2018-08-09,1.0,1.70765488
Juices,62740,122560,2018-08-15,2018-08-09,4.0,0.8412711540000001
Juices,62930,1680,2018-08-15,2018-08-09,0.0,0.5605450989999999
Juices,62930,99280,2018-08-15,2018-08-09,0.0,0.5900474720000001
Juices,62930,122560,2018-08-15,2018-08-09,1.0,0.383530857
Juices,62955,1680,2018-08-15,2018-08-09,1.0,0.467934687
Juices,62955,99280,2018-08-15,2018-08-09,0.0,0.863879423
Juices,62955,122560,2018-08-15,2018-08-09,1.0,0.719899519
Juices,63235,1680,2018-08-15,2018-08-09,0.0,0.302758176
Juices,63235,99280,2018-08-15,2018-08-09,0.0,0.544964717
Juices,63235,122560,2018-08-15,2018-08-09,0.0,0.408723538
Juices,63295,1680,2018-08-15,2018-08-09,0.0,1.276606889
Juices,63295,99280,2018-08-15,2018-08-09,0.0,1.761717507
Juices,63295,122560,2018-08-15,2018-08-09,0.0,1.3532033030000001
Juices,63575,1680,2018-08-15,2018-08-09,0.0,0.20615635100000002
Juices,63575,99280,2018-08-15,2018-08-09,0.0,0.46385178899999996
Juices,63575,122560,2018-08-15,2018-08-09,1.0,0.115962947
Juices,63635,1680,2018-08-15,2018-08-09,0.0,1.67100765
Juices,63635,99280,2018-08-15,2018-08-09,1.0,1.392506375
Juices,63635,122560,2018-08-15,2018-08-09,0.0,0.59181521
Juices,63645,1680,2018-08-15,2018-08-09,0.0,0.953538043
Juices,63645,99280,2018-08-15,2018-08-09,0.0,0.681098602
Juices,63645,122560,2018-08-15,2018-08-09,1.0,0.306494371
Juices,63650,1680,2018-08-15,2018-08-09,1.0,0.7590173040000001
Juices,63650,99280,2018-08-15,2018-08-09,0.0,1.233403119
Juices,63650,122560,2018-08-15,2018-08-09,1.0,0.221380047
Juices,63825,1680,2018-08-15,2018-08-09,12.0,11.36193918
Juices,63825,99280,2018-08-15,2018-08-09,6.0,17.92788394
Juices,63825,122560,2018-08-15,2018-08-09,14.0,6.508849583
Juices,63835,1680,2018-08-15,2018-08-09,12.0,4.152354245
Juices,63835,99280,2018-08-15,2018-08-09,3.0,6.957999005
Juices,63835,122560,2018-08-15,2018-08-09,5.0,3.198435027
Juices,63845,1680,2018-08-15,2018-08-09,1.0,1.6693921409999999
Juices,63845,99280,2018-08-15,2018-08-09,2.0,2.738846482
Juices,63845,122560,2018-08-15,2018-08-09,1.0,1.252044106
Juices,63905,1680,2018-08-15,2018-08-09,0.0,0.824279379
Juices,63905,99280,2018-08-15,2018-08-09,0.0,0.510268187
Juices,63905,122560,2018-08-15,2018-08-09,0.0,0.667273783
Juices,63960,1680,2018-08-15,2018-08-09,0.0,0.876981667
Juices,63960,99280,2018-08-15,2018-08-09,2.0,1.1377059459999999
Juices,63960,122560,2018-08-15,2018-08-09,3.0,0.248873176
Juices,63965,1680,2018-08-15,2018-08-09,0.0,0.739453626
Juices,63965,99280,2018-08-15,2018-08-09,1.0,0.846793668
Juices,63965,122560,2018-08-15,2018-08-09,0.0,0.095413371
Juices,64210,1680,2018-08-15,2018-08-09,0.0,0.308237251
Juices,64210,99280,2018-08-15,2018-08-09,1.0,0.650723085
Juices,64210,122560,2018-08-15,2018-08-09,1.0,0.582225918
Juices,64215,1680,2018-08-15,2018-08-09,0.0,0.250177925
Juices,64215,99280,2018-08-15,2018-08-09,0.0,0.291874246
Juices,64215,122560,2018-08-15,2018-08-09,1.0,0.37526688700000005
Juices,64220,1680,2018-08-15,2018-08-09,0.0,0.49452238
Juices,64220,99280,2018-08-15,2018-08-09,1.0,0.9066243629999999
Juices,64220,122560,2018-08-15,2018-08-09,1.0,0.549469311
Juices,64225,1680,2018-08-15,2018-08-09,1.0,0.825147486
Juices,64225,99280,2018-08-15,2018-08-09,0.0,0.507783068
Juices,64225,122560,2018-08-15,2018-08-09,0.0,0.222155092
Juices,64230,1680,2018-08-15,2018-08-09,0.0,0.168516721
Juices,64230,99280,2018-08-15,2018-08-09,0.0,0.977396983
Juices,64230,122560,2018-08-15,2018-08-09,0.0,0.303330098
Juices,64350,1680,2018-08-15,2018-08-09,0.0,2.567021608
Juices,64350,99280,2018-08-15,2018-08-09,4.0,2.008973432
Juices,64350,122560,2018-08-15,2018-08-09,2.0,0.7254626279999999
Juices,66155,1680,2018-08-15,2018-08-09,1.0,0.37744388799999995
Juices,66155,99280,2018-08-15,2018-08-09,0.0,0.296563055
Juices,66155,122560,2018-08-15,2018-08-09,0.0,0.404404166
Juices,66300,1680,2018-08-15,2018-08-09,0.0,0.365889464
Juices,66300,99280,2018-08-15,2018-08-09,1.0,0.451981103
Juices,66300,122560,2018-08-15,2018-08-09,0.0,0.322843645
Juices,66310,1680,2018-08-15,2018-08-09,1.0,1.0708591920000001
Juices,66310,99280,2018-08-15,2018-08-09,5.0,1.6181872240000001
Juices,66310,122560,2018-08-15,2018-08-09,0.0,0.7852967409999999
Juices,66660,1680,2018-08-15,2018-08-09,5.0,12.11283082
Juices,66660,99280,2018-08-15,2018-08-09,8.0,14.0
Juices,66660,122560,2018-08-15,2018-08-09,3.0,8.075220546
Juices,66910,1680,2018-08-15,2018-08-09,10.0,6.927109299
Juices,66910,99280,2018-08-15,2018-08-09,6.0,9.637717286
Juices,66910,122560,2018-08-15,2018-08-09,7.0,6.686166367
Juices,67435,1680,2018-08-15,2018-08-09,0.0,0.45074291899999996
Juices,67435,99280,2018-08-15,2018-08-09,0.0,0.291657183
Juices,67435,122560,2018-08-15,2018-08-09,0.0,0.662857234
Juices,67650,1680,2018-08-15,2018-08-09,0.0,0.0
Juices,67650,99280,2018-08-15,2018-08-09,0.0,0.21322564800000002
Juices,67650,122560,2018-08-15,2018-08-09,0.0,0.17058051800000001
Juices,83360,1680,2018-08-15,2018-08-09,0.0,0.357954328
Juices,83360,99280,2018-08-15,2018-08-09,0.0,0.550698965
Juices,83360,122560,2018-08-15,2018-08-09,0.0,0.16520969
Juices,84145,1680,2018-08-15,2018-08-09,0.0,0.075589716
Juices,84145,99280,2018-08-15,2018-08-09,0.0,0.755897162
Juices,84145,122560,2018-08-15,2018-08-09,0.0,0.151179432
Juices,84150,1680,2018-08-15,2018-08-09,0.0,0.841961682
Juices,84150,99280,2018-08-15,2018-08-09,0.0,0.641494615
Juices,84150,122560,2018-08-15,2018-08-09,1.0,0.400934134
Juices,84160,1680,2018-08-15,2018-08-09,0.0,0.965759287
Juices,84160,99280,2018-08-15,2018-08-09,0.0,0.48287964299999997
Juices,84160,122560,2018-08-15,2018-08-09,0.0,0.643839524
Juices,84165,1680,2018-08-15,2018-08-09,0.0,0.110623275
Juices,84165,99280,2018-08-15,2018-08-09,0.0,0.294995401
Juices,84165,122560,2018-08-15,2018-08-09,0.0,0.07374885
Juices,84995,1680,2018-08-15,2018-08-09,3.0,1.09511146
Juices,84995,99280,2018-08-15,2018-08-09,1.0,0.638815018
Juices,84995,122560,2018-08-15,2018-08-09,0.0,0.152098814
Juices,94265,1680,2018-08-15,2018-08-09,0.0,3.497372977
Juices,94265,99280,2018-08-15,2018-08-09,6.0,2.585014809
Juices,94265,122560,2018-08-15,2018-08-09,3.0,2.432955115
Juices,102810,1680,2018-08-15,2018-08-09,1.0,0.6720532929999999
Juices,102810,99280,2018-08-15,2018-08-09,1.0,0.884280649
Juices,102810,122560,2018-08-15,2018-08-09,1.0,0.6366820670000001
Juices,110370,1680,2018-08-15,2018-08-09,3.0,4.948822875
Juices,110370,99280,2018-08-15,2018-08-09,1.0,4.7655331389999995
Juices,110370,122560,2018-08-15,2018-08-09,8.0,5.009919453999999
Juices,127610,1680,2018-08-15,2018-08-09,0.0,0.580286926
Juices,127610,99280,2018-08-15,2018-08-09,2.0,0.362679329
Juices,127610,122560,2018-08-15,2018-08-09,0.0,0.108803799
Juices,591640,1680,2018-08-15,2018-08-09,1.0,0.235438748
Juices,591640,99280,2018-08-15,2018-08-09,0.0,0.294298435
Juices,591640,122560,2018-08-15,2018-08-09,1.0,0.206008904
Juices,591650,1680,2018-08-15,2018-08-09,0.0,0.287556135
Juices,591650,99280,2018-08-15,2018-08-09,0.0,0.156848801
Juices,591650,122560,2018-08-15,2018-08-09,1.0,0.23527320100000002
Juices,591765,1680,2018-08-15,2018-08-09,1.0,0.613946499
Juices,591765,99280,2018-08-15,2018-08-09,0.0,0.431068819
Juices,591765,122560,2018-08-15,2018-08-09,0.0,0.27431652100000004
Juices,592240,1680,2018-08-15,2018-08-09,4.0,3.0
Juices,592240,99280,2018-08-15,2018-08-09,7.0,10.60036549
Juices,592240,122560,2018-08-15,2018-08-09,4.0,3.3126142169999997
Juices,592245,1680,2018-08-15,2018-08-09,3.0,5.4232586629999995
Juices,592245,99280,2018-08-15,2018-08-09,7.0,10.0
Juices,592245,122560,2018-08-15,2018-08-09,3.0,3.893621604
Juices,592255,1680,2018-08-15,2018-08-09,8.0,7.153594018
Juices,592255,99280,2018-08-15,2018-08-09,12.0,13.0
Juices,592255,122560,2018-08-15,2018-08-09,2.0,5.533912354
Juices,592940,1680,2018-08-15,2018-08-09,1.0,3.4403902860000004
Juices,592940,99280,2018-08-15,2018-08-09,0.0,3.19810928
Juices,592940,122560,2018-08-15,2018-08-09,1.0,1.59905464
Juices,592950,1680,2018-08-15,2018-08-09,5.0,2.6536705730000003
Juices,592950,99280,2018-08-15,2018-08-09,4.0,4.312214681
Juices,592950,122560,2018-08-15,2018-08-09,2.0,2.132413853
Juices,592955,1680,2018-08-15,2018-08-09,7.0,4.127941446
Juices,592955,99280,2018-08-15,2018-08-09,2.0,4.575549554
Juices,592955,122560,2018-08-15,2018-08-09,8.0,2.7353828860000005
Juices,603920,1680,2018-08-15,2018-08-09,0.0,0.076290118
Juices,603920,99280,2018-08-15,2018-08-09,0.0,0.610320946
Juices,603920,122560,2018-08-15,2018-08-09,0.0,0.076290118
Juices,617840,1680,2018-08-15,2018-08-09,0.0,0.061511974000000004
Juices,617840,99280,2018-08-15,2018-08-09,0.0,0.276803885
Juices,617840,122560,2018-08-15,2018-08-09,0.0,0.153779936
Juices,631295,1680,2018-08-15,2018-08-09,0.0,0.5458322879999999
Juices,631295,99280,2018-08-15,2018-08-09,1.0,0.662796349
Juices,631295,122560,2018-08-15,2018-08-09,1.0,0.389880205
Juices,635320,1680,2018-08-15,2018-08-09,0.0,1.7458164040000002
Juices,635320,99280,2018-08-15,2018-08-09,0.0,0.7980874990000001
Juices,635320,122560,2018-08-15,2018-08-09,0.0,0.997609374
Juices,639045,1680,2018-08-15,2018-08-09,0.0,0.677128008
Juices,639045,99280,2018-08-15,2018-08-09,0.0,0.35638316200000003
Juices,639045,122560,2018-08-15,2018-08-09,1.0,0.498936427
Juices,639050,1680,2018-08-15,2018-08-09,0.0,0.25662188
Juices,639050,99280,2018-08-15,2018-08-09,0.0,0.51324376
Juices,639050,122560,2018-08-15,2018-08-09,1.0,0.25662188
Juices,639055,1680,2018-08-15,2018-08-09,0.0,0.230922937
Juices,639055,99280,2018-08-15,2018-08-09,0.0,0.25978830399999997
Juices,639055,122560,2018-08-15,2018-08-09,0.0,0.25978830399999997
Juices,641910,1680,2018-08-15,2018-08-09,4.0,5.90488517
Juices,641910,99280,2018-08-15,2018-08-09,6.0,11.80977034
Juices,641910,122560,2018-08-15,2018-08-09,3.0,2.0
Juices,644285,1680,2018-08-15,2018-08-09,0.0,0.061684253
Juices,644285,99280,2018-08-15,2018-08-09,0.0,0.308421264
Juices,644285,122560,2018-08-15,2018-08-09,0.0,0.0
Juices,644965,1680,2018-08-15,2018-08-09,0.0,0.33839911
Juices,644965,99280,2018-08-15,2018-08-09,0.0,0.112799703
Juices,644965,122560,2018-08-15,2018-08-09,0.0,0.169199555
Juices,651620,1680,2018-08-15,2018-08-09,0.0,0.34210435299999997
Juices,651620,99280,2018-08-15,2018-08-09,2.0,0.39473579200000003
Juices,651620,122560,2018-08-15,2018-08-09,0.0,0.236841475
Juices,651905,1680,2018-08-15,2018-08-09,0.0,0.304462491
